estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative
952.1687859594732,3651.960012160762,4.406923492508537e-29,9,951.5789779023809,952.7585940165654,One Sample t-test,two.sided
952.9868404629964,2368.5200462427274,2.1705730074746312e-27,9,952.0766493034891,953.8970316225037,One Sample t-test,two.sided
953.597290875146,3400.939154580528,8.365264734901008e-29,9,952.9629993327427,954.2315824175491,One Sample t-test,two.sided
954.7603225862772,3708.617764906815,3.8367278964289644e-29,9,954.1779444498912,955.3427007226632,One Sample t-test,two.sided
956.164101875888,3009.862396510226,2.5115931834660533e-28,9,955.4454665408052,956.8827372109708,One Sample t-test,two.sided
957.6198976125644,4179.556041354568,1.3082734880413036e-29,9,957.101592153997,958.1382030711316,One Sample t-test,two.sided
958.5435389204647,2625.7339220393583,8.582465733551367e-28,9,957.7177217596995,959.3693560812296,One Sample t-test,two.sided
958.9402888112684,2384.35022301841,2.044266908377315e-27,9,958.0304922461127,959.850085376424,One Sample t-test,two.sided
959.8985180400693,2640.4273698993998,8.162073568602135e-28,9,959.0761355224141,960.7209005577247,One Sample t-test,two.sided
960.7810869358836,3131.3338042518717,1.7591582224466004e-28,9,960.0869936345748,961.4751802371925,One Sample t-test,two.sided
962.1408915859179,4234.176879437534,1.1639892570364999e-29,9,961.6268568699637,962.6549263018723,One Sample t-test,two.sided
963.0800365560741,4092.56059118606,1.580934274740482e-29,9,962.5476954081543,963.612377703994,One Sample t-test,two.sided
964.5059718092402,2198.226200618915,4.248309054040601e-27,9,963.5134151323725,965.4985284861081,One Sample t-test,two.sided
965.1319173183672,2436.8518728211225,1.6803740304700687e-27,9,964.2359744405264,966.027860196208,One Sample t-test,two.sided
966.0984220035767,4331.125370947834,9.494305061552431e-30,9,965.593826482061,966.6030175250924,One Sample t-test,two.sided
966.9655113840897,4253.9857849592145,1.1161065032543269e-29,9,966.4513046922173,967.479718075962,One Sample t-test,two.sided
967.8583947834481,2832.334539588061,4.340781261432409e-28,9,967.0853759999212,968.6314135669752,One Sample t-test,two.sided
968.7790421633194,2220.0748681342398,3.886502956545035e-27,9,967.7918995759885,969.7661847506506,One Sample t-test,two.sided
970.1949489522634,2854.322266262582,4.048944463849358e-28,9,969.4260331647841,970.9638647397428,One Sample t-test,two.sided
971.268382714137,3282.4977270074064,1.1508784048560038e-28,9,970.5990260498876,971.9377393783866,One Sample t-test,two.sided
972.5256541137745,2542.8981368814684,1.1452694762677633e-27,9,971.6604972116752,973.3908110158739,One Sample t-test,two.sided
973.1002751902854,5159.368101032849,1.965629234263276e-30,9,972.6736132978724,973.5269370826985,One Sample t-test,two.sided
973.8668507303228,2707.011770386855,6.523149801467337e-28,9,973.0530235072233,974.6806779534222,One Sample t-test,two.sided
974.6833683515001,2643.999967861935,8.063350424727027e-28,9,973.8494474021894,975.5172893008107,One Sample t-test,two.sided
976.2663046029016,2888.9853783915355,3.632125290412673e-28,9,975.5018605076581,977.030748698145,One Sample t-test,two.sided
977.2048440035198,3541.6281066743672,5.808218640204701e-29,9,976.5806703549039,977.8290176521358,One Sample t-test,two.sided
977.815068785938,2257.7596262545717,3.340168460189448e-27,9,976.8353491842479,978.7947883876282,One Sample t-test,two.sided
978.9616090068929,2707.6245776010287,6.509874583543082e-28,9,978.1437094227928,979.7795085909933,One Sample t-test,two.sided
980.5567605656883,3799.977558080069,3.082055379797593e-29,9,979.9730272500198,981.1404938813567,One Sample t-test,two.sided
980.8613044802927,2592.08795662914,9.638752821093584e-28,9,980.0052909256727,981.7173180349128,One Sample t-test,two.sided
981.7739878388471,2767.4124810519966,5.348151311429128e-28,9,980.9714594575361,982.5765162201582,One Sample t-test,two.sided
983.3887865106886,3872.4851839483485,2.5999313546086766e-29,9,982.814328538211,983.9632444831664,One Sample t-test,two.sided
984.0909235512227,3115.789494739393,1.8397389618168607e-28,9,983.3764438550445,984.8054032474007,One Sample t-test,two.sided
984.5501420405104,2391.3573522850643,1.9909837602358548e-27,9,983.6187851465595,985.4814989344615,One Sample t-test,two.sided
985.9124949001073,2786.649755004488,5.024898440156399e-28,9,985.1121470960012,986.7128427042135,One Sample t-test,two.sided
987.60288411663,3593.1136355045687,5.100714566957768e-29,9,986.9811078064602,988.2246604267997,One Sample t-test,two.sided
987.7361329733266,3640.303989065957,4.53555837050039e-29,9,987.1223341326606,988.3499318139925,One Sample t-test,two.sided
989.3489454956215,2266.283047539218,3.2287942169997427e-27,9,988.3613977107188,990.3364932805242,One Sample t-test,two.sided
991.0321159576131,3328.1877720948933,1.0162463573653287e-28,9,990.3585150212497,991.7057168939766,One Sample t-test,two.sided
990.5872137393833,3830.589946125874,2.867337148557864e-29,9,990.00222187326,991.1722056055064,One Sample t-test,two.sided
992.5971873440595,4441.48647889854,7.570331923932523e-30,9,992.091633438224,993.1027412498953,One Sample t-test,two.sided
993.1323000895147,2993.9033211486417,2.6346874278003427e-28,9,992.3819013273422,993.8826988516871,One Sample t-test,two.sided
993.9562460203481,6272.744713681762,3.386506448799587e-31,9,993.5977928480808,994.3146991926155,One Sample t-test,two.sided
994.8277333048237,3379.5553094365873,8.853875386364229e-29,9,994.161830108518,995.4936365011295,One Sample t-test,two.sided
996.1083111175587,3239.1113251407983,1.2972881059362635e-28,9,995.4126408164401,996.8039814186774,One Sample t-test,two.sided
997.2945855049774,3332.5032772005156,1.0044634187514678e-28,9,996.6176057986241,997.9715652113305,One Sample t-test,two.sided
997.7091121794789,3463.6062755095063,7.097621534799761e-29,9,997.0574864937118,998.3607378652459,One Sample t-test,two.sided
998.6370861304564,2881.463461557039,3.718355026347752e-28,9,997.8530838109527,999.4210884499602,One Sample t-test,two.sided
1000.4327793293968,3055.767037428849,2.191729445109518e-28,9,999.6921678397322,1001.1733908190614,One Sample t-test,two.sided
